2026-06-21 04:19:34,321 - INFO - 输出目录: results/hamt_deep_20260621_041934
2026-06-21 04:19:34,321 - INFO - 配置文件: configs/three_phase.yaml
2026-06-21 04:19:34,321 - INFO - GPU: 0
2026-06-21 04:19:34,321 - INFO - 
============================================================
2026-06-21 04:19:34,321 - INFO - 开始 phase1
2026-06-21 04:19:34,321 - INFO - ============================================================
2026-06-21 04:19:34,459 - INFO - 构建 HMAT 模型...
2026-06-21 04:19:35,305 - INFO - 模型参数: 97.6M total, 97.6M trainable
2026-06-21 04:19:37,275 - INFO - 开始训练 Phase: phase1 (15 epochs)
2026-06-21 04:19:37,276 - INFO - Backbone 冻结: 0/175 params (0.0%)
2026-06-21 04:23:20,950 - INFO - Epoch 1, Step 1800, AvgLoss: 3.699616, LR: 3.98e-05, CIoU: 0.5065
2026-06-21 04:23:27,167 - INFO - Epoch 1, Step 1850, AvgLoss: 3.676794, LR: 4.02e-05, CIoU: 1.0930
2026-06-21 04:23:33,367 - INFO - Epoch 1, Step 1900, AvgLoss: 3.653571, LR: 4.09e-05, CIoU: 0.3656
2026-06-21 04:23:39,609 - INFO - Epoch 1, Step 1950, AvgLoss: 3.627528, LR: 4.12e-05, CIoU: 0.6510
2026-06-21 04:23:45,806 - INFO - Epoch 1, Step 2000, AvgLoss: 3.604025, LR: 4.20e-05, CIoU: 0.3047
2026-06-21 04:23:52,040 - INFO - Epoch 1, Step 2050, AvgLoss: 3.579073, LR: 4.27e-05, CIoU: 0.4773
2026-06-21 04:23:58,280 - INFO - Epoch 1, Step 2100, AvgLoss: 3.558764, LR: 4.30e-05, CIoU: 0.8794
2026-06-21 04:24:04,492 - INFO - Epoch 1, Step 2150, AvgLoss: 3.540893, LR: 4.38e-05, CIoU: 1.1283
2026-06-21 04:24:10,686 - INFO - Epoch 1, Step 2200, AvgLoss: 3.520535, LR: 4.41e-05, CIoU: 1.4280
2026-06-21 04:24:16,875 - INFO - Epoch 1, Step 2250, AvgLoss: 3.498251, LR: 4.48e-05, CIoU: 0.9621
2026-06-21 04:24:23,071 - INFO - Epoch 1, Step 2300, AvgLoss: 3.473695, LR: 4.52e-05, CIoU: 0.5485
2026-06-21 04:24:29,277 - INFO - Epoch 1, Step 2350, AvgLoss: 3.454873, LR: 4.59e-05, CIoU: 0.9243
2026-06-21 04:24:35,525 - INFO - Epoch 1, Step 2400, AvgLoss: 3.440183, LR: 4.66e-05, CIoU: 0.9434
2026-06-21 04:24:42,248 - INFO - Epoch 1, Step 2450, AvgLoss: 3.422163, LR: 4.70e-05, CIoU: 0.3967
2026-06-21 04:24:48,466 - INFO - Epoch 1, Step 2500, AvgLoss: 3.403180, LR: 4.77e-05, CIoU: 0.4954
2026-06-21 04:24:54,683 - INFO - Epoch 1, Step 2550, AvgLoss: 3.386205, LR: 4.81e-05, CIoU: 0.4769
2026-06-21 04:25:00,897 - INFO - Epoch 1, Step 2600, AvgLoss: 3.369073, LR: 4.88e-05, CIoU: 0.4773
2026-06-21 04:25:07,110 - INFO - Epoch 1, Step 2650, AvgLoss: 3.354648, LR: 4.92e-05, CIoU: 0.6604
2026-06-21 04:25:13,324 - INFO - Epoch 1, Step 2700, AvgLoss: 3.336631, LR: 4.99e-05, CIoU: 0.3397
2026-06-21 04:25:19,530 - INFO - Epoch 1, Step 2750, AvgLoss: 3.321419, LR: 5.02e-05, CIoU: 0.4365
2026-06-21 04:25:25,748 - INFO - Epoch 1, Step 2800, AvgLoss: 3.306420, LR: 5.10e-05, CIoU: 0.9692
2026-06-21 04:25:31,966 - INFO - Epoch 1, Step 2850, AvgLoss: 3.290194, LR: 5.17e-05, CIoU: 0.5408
2026-06-21 04:25:38,143 - INFO - Epoch 1, Step 2900, AvgLoss: 3.272188, LR: 5.20e-05, CIoU: 0.8204
2026-06-21 04:25:44,366 - INFO - Epoch 1, Step 2950, AvgLoss: 3.257909, LR: 5.28e-05, CIoU: 0.5649
2026-06-21 04:25:50,538 - INFO - Epoch 1, Step 3000, AvgLoss: 3.246540, LR: 5.31e-05, CIoU: 0.8166
2026-06-21 04:25:56,733 - INFO - Epoch 1, Step 3050, AvgLoss: 3.234691, LR: 5.38e-05, CIoU: 0.7430
2026-06-21 04:26:02,916 - INFO - Epoch 1, Step 3100, AvgLoss: 3.219496, LR: 5.42e-05, CIoU: 1.0409
2026-06-21 04:26:09,105 - INFO - Epoch 1, Step 3150, AvgLoss: 3.203834, LR: 5.49e-05, CIoU: 0.7910
2026-06-21 04:26:15,292 - INFO - Epoch 1, Step 3200, AvgLoss: 3.189428, LR: 5.56e-05, CIoU: 0.9465
2026-06-21 04:26:21,467 - INFO - Epoch 1, Step 3250, AvgLoss: 3.180093, LR: 5.60e-05, CIoU: 0.3333
2026-06-21 04:26:27,635 - INFO - Epoch 1, Step 3300, AvgLoss: 3.164790, LR: 5.67e-05, CIoU: 1.0557
2026-06-21 04:26:33,804 - INFO - Epoch 1, Step 3350, AvgLoss: 3.150611, LR: 5.71e-05, CIoU: 0.7576
2026-06-21 04:26:39,996 - INFO - Epoch 1, Step 3400, AvgLoss: 3.139760, LR: 5.78e-05, CIoU: 0.5562
2026-06-21 04:26:46,164 - INFO - Epoch 1, Step 3450, AvgLoss: 3.128322, LR: 5.82e-05, CIoU: 0.9415
2026-06-21 04:26:52,340 - INFO - Epoch 1, Step 3500, AvgLoss: 3.115968, LR: 5.89e-05, CIoU: 0.5249
2026-06-21 04:26:58,521 - INFO - Epoch 1, Step 3550, AvgLoss: 3.106933, LR: 5.92e-05, CIoU: 1.4312
2026-06-21 04:27:04,692 - INFO - Epoch 1, Step 3600, AvgLoss: 3.094201, LR: 6.00e-05, CIoU: 0.8195
2026-06-21 04:27:10,859 - INFO - Epoch 1, Step 3650, AvgLoss: 3.081104, LR: 6.07e-05, CIoU: 0.7156
2026-06-21 04:27:17,031 - INFO - Epoch 1, Step 3700, AvgLoss: 3.073493, LR: 6.10e-05, CIoU: 0.5975
